course_title,instructor,duration_minutes,views,likes,comments,views_per_day,engagement_rate,platform,course_url,success_label
Python Full Course For Beginners | Zero to Mastery in 9 Hours | 2026,THE PROTON GUY,585.4,676,32,7,22.53333333,0.057692308,YouTube,https://www.youtube.com/watch?v=7k4Nu9_zdQI,0
Learn Python in just 1 day | Python Course for Beginners with Projects #abhishekveeramalla,Abhishek.Veeramalla,644.6833333,170714,2906,168,225.5138705,0.018006725,YouTube,https://www.youtube.com/watch?v=CqL2QJadi_I,1
python interview questions #4 | python full course in telugu | omkar sir,SOR Tutorials,0.183333333,672,14,4,1.663366337,0.026785714,YouTube,https://www.youtube.com/watch?v=wwI8KNYB66Y,0
Java Vs Python | Power of Python | Which is Better For Future Java or Python | Future of Python.,MyGuruG Classes,0.2,1120076,0,221,812.2378535,0.000197308,YouTube,https://www.youtube.com/watch?v=0GteJUOsRIE,1
Python Full Course [2026] | Complete Python Tutorial for Beginners to Advanced,VJ Tech Talks,210.0166667,226,8,2,28.25,0.044247788,YouTube,https://www.youtube.com/watch?v=FR3cNmJU9oE,0
Python in Marathi Day 2 | Install Python | VS Code Set-Up |  | aadiandpython,Aadi and Python,66.26666667,20339,1536,53,278.6164384,0.078125768,YouTube,https://www.youtube.com/watch?v=Lq-lvU292BI,0
Python Full Course [2026] | Complete Python Tutorial for Beginners to Advanced,VJ Tech Talks,210.0166667,226,8,2,28.25,0.044247788,YouTube,https://www.youtube.com/watch?v=FR3cNmJU9oE,0
Python in Marathi Day 2 | Install Python | VS Code Set-Up |  | aadiandpython,Aadi and Python,66.26666667,20339,1536,53,278.6164384,0.078125768,YouTube,https://www.youtube.com/watch?v=Lq-lvU292BI,0
"My Gift for You 🎁! ₹20,000 Worth of (Data Science with Machine Learning Course) in Tamil",AI Coach John (Tamil),1100.216667,125180,6805,766,1925.846154,0.060480907,YouTube,https://www.youtube.com/watch?v=k6HOBjkUkE4,0
Learn Python in 1 hour! 🐍,Bro Code,60,449315,13091,523,884.4783465,0.030299456,YouTube,https://www.youtube.com/watch?v=8KCuHHeC_M0,1
Lecture 8 : OOPS in Python | Object Oriented Programming | Classes & Objects | Python Full Course,Shradha Khapra,56.66666667,2041251,28255,1079,2920.244635,0.014370599,YouTube,https://www.youtube.com/watch?v=HeW-D6KpDwY,1
How I Would Learn Python FAST (If I Could Start Over),Data with Baraa,10.8,131341,5860,189,1563.583333,0.046055687,YouTube,https://www.youtube.com/watch?v=OEJv74QnduA,0
PYTHON FULL COURSE & SELEINUM  #careergrowth #coding #100placementguarantee #pythondeveloper,We For Info,0.1,269,2,0,1.446236559,0.007434944,YouTube,https://www.youtube.com/watch?v=nAKAKxhnzk0,0
Introduction to Python Programming | Python for Beginners #lec1,Jenny's Lectures CS IT,11.23333333,1551941,26750,895,1260.715678,0.017813177,YouTube,https://www.youtube.com/watch?v=DInMru2Eq6E,1
Lecture 6 : Functions & Recursion in Python | Python Full Course,Shradha Khapra,61.8,1974100,26652,1449,2804.119318,0.014234841,YouTube,https://www.youtube.com/watch?v=OvTH-7ESoRA,1
Python Full Course In Nepali,Technology Channel,264.4333333,115074,3298,213,238.7427386,0.030510802,YouTube,https://www.youtube.com/watch?v=Pv1dPzot4nk,0
Intermediate Python Programming Course,freeCodeCamp.org,355.7833333,4272363,90073,1982,2179.777041,0.021546624,YouTube,https://www.youtube.com/watch?v=HGOBQPFzWKo,1
Python Tutorial For Beginners In Hindi (With Notes) 🔥,CodeWithHarry,712.4,24911567,640431,122841,12894.18582,0.030639261,YouTube,https://www.youtube.com/watch?v=gfDE2a7MKjA,1
Lecture 3 : List & Tuple in Python | Python Full Course,Shradha Khapra,41.76666667,2739686,37310,1822,3858.712676,0.014283389,YouTube,https://www.youtube.com/watch?v=qVyvmzFxF_o,1
Python Interview Questions & Answers | Mock Interview Session V Cube| Best Software Training Center,V CUBE Software Solutions,8.966666667,1077459,15454,310,3848.067857,0.014630719,YouTube,https://www.youtube.com/watch?v=vo-E__zJ-vY,1
DSA in Python | Should you learn in 2024?,PW Skills Tech,9.1,213150,4342,179,327.4193548,0.021210415,YouTube,https://www.youtube.com/watch?v=XeR_7DkrM8M,1
Machine Learning with Python and Scikit-Learn – Full Course,freeCodeCamp.org,1080.583333,912071,21260,715,1172.327763,0.024093519,YouTube,https://www.youtube.com/watch?v=hDKCxebp88A,1
Python for Beginners | Ep - 01 | Basics - Print | Interpreter vs Compiler | Tamil | code io,code io - Tamil,12.23333333,390024,9060,322,229.1562867,0.02405493,YouTube,https://www.youtube.com/watch?v=UHKACm20iS0,1
Learn Python - Full Fundamental Course for Beginners | Python Tutorial for Beginners,Durga Software Solutions,656.5166667,1284788,25410,1731,515.1515638,0.021124886,YouTube,https://www.youtube.com/watch?v=v_S64kldryc,1
Python Tutorial for Beginners with VS Code 🐍,Dave Gray,13.93333333,612011,12233,359,577.9140699,0.020574794,YouTube,https://www.youtube.com/watch?v=6i3e-j3wSf0,1
Python Full Course in Telugu,PythonLife,0.916666667,19316,756,8,32.40939597,0.039552702,YouTube,https://www.youtube.com/watch?v=y4jtAb6qYBg,0
Core Python Full Course for Beginners (Hindi) | Learn Coding,Learn Coding,351.8333333,366955,9455,570,231.6635101,0.027319426,YouTube,https://www.youtube.com/watch?v=XWjUbY1M3dc,1
Python For Beginners in Telugu [PART 3] || Code with Swaroop || Zero to Hero || Python Introduction,Swaroop Talks,73.86666667,606952,13585,1126,828.0381992,0.024237501,YouTube,https://www.youtube.com/watch?v=ubpKGsHWSR8,1
Python Full Course in Telugu,PythonLife,0.35,15272,422,100,114.8270677,0.034180199,YouTube,https://www.youtube.com/watch?v=TpcMIHJMC40,0
"""Python Programming Full Course 2025 | Beginner to Pro | Quality Thought"" | iDreamCampus",iDream Campus,0.8,6087,115,0,80.09210526,0.018892722,YouTube,https://www.youtube.com/watch?v=IZhIfBkfGaQ,0
Python Full Course for Beginners with 8 Cool Projects (Part - 1),Programming with Adil,602.2,1026,63,11,34.2,0.072124756,YouTube,https://www.youtube.com/watch?v=uVTqLU8KjQc,0
Python For Beginners in Telugu [PART 1] || Code with Swaroop || Zero to Hero || Introduction,Swaroop Talks,15.76666667,1306667,51406,3325,1770.551491,0.041885959,YouTube,https://www.youtube.com/watch?v=GmdGv5ndX54,1
#01 Python Programming Tutorial Series 📚| Introduction to Python 🧑‍💻| EMC ACADEMY 💪,Error Makes Clever,1.883333333,819689,22119,366,838.1278119,0.027431135,YouTube,https://www.youtube.com/watch?v=BVIoAILnZ4Q,1
Python language Full Tutorial❤️ for Beginners in Telugu,MSquare,395.6,31625,1427,93,70.43429844,0.048063241,YouTube,https://www.youtube.com/watch?v=F_x7ZRvJpSY,0
How to Make a Luminous Wavefield | Python full course 2025 | VPython | Python for Beginners,PythonMarg | Creative Python Projects,0.35,2212,18,16,28.35897436,0.015370705,YouTube,https://www.youtube.com/watch?v=LdDlYeo0smU,0
NumPy Full Course (2025) | NumPy Python Tutorial For Beginners | Learn NumPy in 2 Hours |Intellipaat,Intellipaat,105.1333333,124623,2177,84,549,0.018142718,YouTube,https://www.youtube.com/watch?v=1qz7qUM6yUI,0
First Python Program and How it Works | Python Tutorial in Hindi 3,Rishabh Mishra,31.36666667,111334,2267,262,207.3258845,0.022715433,YouTube,https://www.youtube.com/watch?v=S1MrtfledbI,0
Python or Java? | Which Programming Language is THE BEST in 2024 | #Coding #Python #Java #Shorts,Intellipaat,0.366666667,927598,17942,373,1920.492754,0.019744545,YouTube,https://www.youtube.com/watch?v=VCMI7BEZ9FA,1
Python in Kannada - Variables and Data Types in Python | Full Course for Beginners - #2,Engineering in Kannada,30.2,281472,7992,1200,591.3277311,0.032656889,YouTube,https://www.youtube.com/watch?v=jr1FF9-VAJs,1
What is Python | Python Programming | Complete Introduction to Python for Beginners,WsCube Tech,12.81666667,1359820,20709,349,814.2634731,0.015485873,YouTube,https://www.youtube.com/watch?v=OZIRAavoGng,1
Lecture 5 : Loops in Python | While & For Loops | Python Full Course,Shradha Khapra,63.85,2549502,34391,1856,3611.192635,0.014217286,YouTube,https://www.youtube.com/watch?v=S73thl0AyFU,1
Python in Marathi Day 3 | Variables and Datatypes  in Python | aadiandpython,Aadi and Python,65.38333333,13656,905,26,189.6666667,0.068175161,YouTube,https://www.youtube.com/watch?v=pI8LyYP9uZY,0
Python in Kannada - Object Oriented Programming Introduction | Zero To Hero Full Course - #15,Engineering in Kannada,33.21666667,43456,1849,259,118.4087193,0.048508837,YouTube,https://www.youtube.com/watch?v=aXuYPVStgdk,0
Python Full Course 2025 | Python for Beginners | Best Python Course with Examples | Edureka,edureka!,674.4833333,16717,477,5,88.92021277,0.028832925,YouTube,https://www.youtube.com/watch?v=zBaFu3XEeTk,0
Python Full Course for Beginners (2025),Delphine Works LLC,146.5,114068,445,10,637.2513966,0.003988849,YouTube,https://www.youtube.com/watch?v=-A7FB9Be33k,0
O Level M3-R5.1 Python || NumPy Live Class | Complete NumPy Tutorial for O Level Exam 2025 | GyanXp,GyanXp,56.03333333,3955,154,3,87.88888889,0.039696587,YouTube,https://www.youtube.com/watch?v=RaGovZuB_OY,0
Python Full Course in Telugu with Free Notes | Dodagatta Nihar,Dodagatta Nihar,149.9833333,414513,12341,263,566.2745902,0.030406766,YouTube,https://www.youtube.com/watch?v=B25zIPZHU8w,1
Swapping Variables Made Easy with Cups! | Python for Beginners  #shorts #coding #tech,Error Makes Clever,1.366666667,927309,52262,359,4014.324675,0.056745917,YouTube,https://www.youtube.com/watch?v=speV41dfIBQ,1
Java or C++ or Python | Which language is best for Placements?,Apna College,9.15,1485292,46638,1788,1479.374502,0.03260369,YouTube,https://www.youtube.com/watch?v=1g3kYtJf6Tw,1
"C++, Java or Python? Which language is best for College Placements in India",Apna College,1,8988606,513368,2160,5278.100998,0.057353498,YouTube,https://www.youtube.com/watch?v=KWEwNfFrrk4,1
"Comments, Escape Sequences & Print Statement | Python Tutorial - Day #5",CodeWithHarry,18.7,2334360,49361,4705,2060.335393,0.023160952,YouTube,https://www.youtube.com/watch?v=qxPMmW93eDs,1
Python String Functions Explained | Text Manipulation & Cleaning | #Python Course 8,Data with Baraa,74.61666667,41765,1432,245,192.4654378,0.040153238,YouTube,https://www.youtube.com/watch?v=Yveo5hCrGLE,0
Top 5 Programming Languages to learn in 2026! (Important),CodeWithHarry,13.91666667,345781,13771,1185,12349.32143,0.04325281,YouTube,https://www.youtube.com/watch?v=9UNIK5wIKBU,1
Python Full Course For Beginners 2025 [FREE] 🔥| Intellipaat,Intellipaat,326.7666667,12686,265,15,121.9807692,0.022071575,YouTube,https://www.youtube.com/watch?v=MkAvaivrycw,0
Complete DSA in Python One Shot | DSA in Python from Basics To Advance,College Wallah,698.8833333,38261,1187,64,721.9056604,0.032696479,YouTube,https://www.youtube.com/watch?v=QwSgyhSAJnc,0
Python Full course for Beginners | Master Python in 10 Hours | code io - Tamil,code io - Tamil,648.2,407353,9172,420,676.666113,0.023547145,YouTube,https://www.youtube.com/watch?v=dHzYLjfr-uY,1
"Comments, Escape Sequences & Print Statement | Python Tutorial - Day #5",CodeWithHarry,18.7,2334360,49361,4705,2060.335393,0.023160952,YouTube,https://www.youtube.com/watch?v=qxPMmW93eDs,1
Python Full course for Beginners | Master Python in 10 Hours | code io - Tamil,code io - Tamil,648.2,407353,9172,420,676.666113,0.023547145,YouTube,https://www.youtube.com/watch?v=dHzYLjfr-uY,1
Top 5 Programming Languages to learn in 2026! (Important),CodeWithHarry,13.91666667,345781,13771,1185,12349.32143,0.04325281,YouTube,https://www.youtube.com/watch?v=9UNIK5wIKBU,1
OOPs in Python | Object Oriented Programming - Class & Object | Python Tutorial in Hindi 20,Rishabh Mishra,84.25,126697,3604,266,330.8015666,0.030545317,YouTube,https://www.youtube.com/watch?v=ecJCVJOSfcs,0
PYTHON FULL COURSE + SELENIUM TESTING,We For Info,0.1,188,1,0,1.153374233,0.005319149,YouTube,https://www.youtube.com/watch?v=8UX9ra8esSA,0
REST API Crash Course - Introduction + Full Python API Tutorial,Caleb Curry,51.95,1242285,28620,821,662.1988273,0.023699071,YouTube,https://www.youtube.com/watch?v=qbLc5a9jdXo,1
Learn Ai With Python And Java From Zero #shorts #coding #java #ai #python #computerscience,WebKnower,0.283333333,25965,862,2,25965,0.033275563,YouTube,https://www.youtube.com/watch?v=etvDAUCpbKo,0
Python Machine Learning Tutorial (Data Science),Programming with Mosh,49.71666667,3458210,76524,1993,1783.501805,0.022704521,YouTube,https://www.youtube.com/watch?v=7eh4d6sabA0,1
Lecture 7 : File Input/Output in Python,Shradha Khapra,50.8,1334021,18254,875,1900.314815,0.014339354,YouTube,https://www.youtube.com/watch?v=jU0cndZziO0,1
Python Projects for Beginners – Master Problem-Solving! 🚀,Programming with Mosh,53,704316,15172,544,1452.197938,0.022313848,YouTube,https://www.youtube.com/watch?v=yVl_G-F7m8c,1
I LEARNED CODING IN A DAY #shorts,Agnit Shorts,0.683333333,32058739,1268032,821806,31185.54377,0.065187779,YouTube,https://www.youtube.com/watch?v=3BaTzLk9rp0,1
Learn Python for Data Science – Full Course for Beginners,freeCodeCamp.org,1023.55,540447,13923,443,2412.709821,0.0265817,YouTube,https://www.youtube.com/watch?v=CMEWVn1uZpQ,1
Matplotlib Python Full Course 2025| Matplotlib in One Hour-Data Visualization Tutorial | Intellipaat,Intellipaat,50.73333333,79017,1691,49,383.5776699,0.022020578,YouTube,https://www.youtube.com/watch?v=xXibS9832FM,0
1. Introduction to DSA and Time Complexity in Python,Chai aur Code,76.6,68445,4872,2008,11407.5,0.100518665,YouTube,https://www.youtube.com/watch?v=QUX18Ba9cd8,0
Complete OOP in Python in 1 Video | End to End OOP in Python in 4 hours,CampusX,242.9666667,555058,11551,675,384.1231834,0.022026527,YouTube,https://www.youtube.com/watch?v=Mf2RdpEiXjU,1
The Best Language for DSA 👨‍💻,CodeWithHarry,0.95,2053577,111189,1308,2421.670991,0.054780999,YouTube,https://www.youtube.com/watch?v=sJtgDXBu1is,1
python full course | python tutorial | python for beginners| python full course for bignners #python,Technical Code Mentor,0.166666667,1425,21,2,1.915322581,0.016140351,YouTube,https://www.youtube.com/watch?v=CRC7qHIH-Qw,0
Complete Data Analytics Course for Absolute Beginners (Zero Prerequisite batch),CodeWithHarry,9.05,184107,7781,1123,4602.675,0.04836318,YouTube,https://www.youtube.com/watch?v=Oh-jASBQn5o,1
Learn python after learning C language 😂  #python #c #programming  #coding #development #memes,Codespro,0.15,885323,11391,145,1810.476483,0.013030273,YouTube,https://www.youtube.com/watch?v=-tsDPDg-dmk,1
IBM Launched FREE Python Course with FREE Certificate 🔥 #shorts #coding,CodeHype,0.216666667,849820,21664,175,784.6906741,0.025698383,YouTube,https://www.youtube.com/watch?v=C3_M04IJPR0,1
Curso de PYTHON desde CERO (Completo),Soy Dalto,486.5,5045368,168775,8427,4663.001848,0.03512172,YouTube,https://www.youtube.com/watch?v=nKPbfIU442g,1
PYTHON 2026 | Tutorial for Beginners | One SHOT Basic to Advanced | HINDI BY VIKAS SINGH,CoDing SeeKho ,779.0666667,57462,2343,250,508.5132743,0.045125474,YouTube,https://www.youtube.com/watch?v=gTqV-h_v8Pw,0
Python full course in telugu | Complete python in 10 hours | Vamsi Bhavani,Vamsi Bhavani,609.3166667,169142,5625,187,252.0745156,0.034361661,YouTube,https://www.youtube.com/watch?v=Pmsq7h_9XN4,1
Python কী এবং কেন শিখবো? Python শিখে কী কী করা যাবে? | Python দিয়ে Programming | Niamul Hasan,10 Minute School,6.283333333,92295,2497,65,220.8014354,0.027758817,YouTube,https://www.youtube.com/watch?v=BLFT_YN2cN0,0
Lecture 5 : Loops in Python | While & For Loops | Python Full Course,Shradha Khapra,63.85,2549502,34391,1856,3611.192635,0.014217286,YouTube,https://www.youtube.com/watch?v=S73thl0AyFU,1
Python Full Course for Beginners [7 Hours] - With Assignments | Learn Python in One Video | 2025,Tech With Rathan,434.4333333,4603,105,29,17.11152416,0.029111449,YouTube,https://www.youtube.com/watch?v=dDtCetlklAQ,0
PYTHON FULL COURSE + SELENIUM TESTING  #careergrowth #automobile #placementcourse #codingbootcamp,We For Info,0.1,91,1,0,0.554878049,0.010989011,YouTube,https://www.youtube.com/watch?v=e2g0uy3OOdE,0
Python Tutorial Beginner to Advance in Hindi | Python PDF Notes Included 📘,Learn More,101.1,74282,2767,118,141.4895238,0.03883848,YouTube,https://www.youtube.com/watch?v=N836LAm_txA,0
python full course | python tutorial | python for beginners | amazing graphics design python #python,Technical Code Mentor,0.133333333,639,0,2,0.862348178,0.00312989,YouTube,https://www.youtube.com/watch?v=IswC8F5TOFY,0
DSA Complete Roadmap 2026 in Telugu 🔥 | Step-by-Step Guide for Placements & Coding Interviews,Swaroop Talks,13.31666667,108203,4985,122,1189.043956,0.047198322,YouTube,https://www.youtube.com/watch?v=wjFgd8JJ8NM,0
AI Complete OneShot Course for Beginners | Learn AI & ML Fundamentals from Scratch,Apna College,66.41666667,1218038,38470,1412,14000.43678,0.032742821,YouTube,https://www.youtube.com/watch?v=D1eL1EnxXXQ,1
Python for Everyone: From Zero to Hero 6 Hours Complete Course,HuXn WebDev,347.1833333,49818,1686,121,79.83653846,0.03627203,YouTube,https://www.youtube.com/watch?v=JZDQKj9BOoc,0
Java or Python? what is your pick? | Coding Ninjas,Coding Ninjas,0.2,646566,4435,132,1580.845966,0.007063471,YouTube,https://www.youtube.com/watch?v=OAPQHAnbJ8s,1
Functions in Python | Python Tutorial - Day #20,CodeWithHarry,16.3,1075380,24573,1514,961.8783542,0.024258402,YouTube,https://www.youtube.com/watch?v=dyvxxJSGUsE,1
Python Full Course for Beginners,Harsh Gupta,390.25,192,7,1,4.266666667,0.041666667,YouTube,https://www.youtube.com/watch?v=43z4zGZqabY,0
Python in one video - Learn Complete Python in 2.5 Hours for Beginners 🔥| Full Course,Anuj Kumar Sharma,142.1333333,454106,13862,548,293.3501292,0.031732679,YouTube,https://www.youtube.com/watch?v=L5sZ6WgOnj0,1
Functions in Python | Python Tutorial in Hindi 10,Rishabh Mishra,38.3,70104,1614,158,142.7780041,0.025276732,YouTube,https://www.youtube.com/watch?v=h8V1IOolYA0,0
Introduction to Python (Hindi) | What is Python? full Explanation,Learn Coding,12.85,1316826,29735,676,1002.913938,0.023094167,YouTube,https://www.youtube.com/watch?v=qYhrd2Lhq0g,1
